"","Acute HX_SL.IM","Acute HX_1D.HX.IM","Acute HX_3D.HX.IM","Acute HX_7D.HX.IM","Acute HX_21D.HX.IM"
"Timm21",0.171938096777503,0.200791848588109,0.277307735931509,0.232902207970665,0.211971529129172
"Socs6",0.307889823973465,0.304302422316086,0.263026263802881,0.329558857680124,0.212190756035491
"Rttn",0.0455547376579408,0.0293471974039331,0.0628397290103693,0.0945832887235655,0.035238184339526
"Cd226",0.168544566576804,0.0832705139758902,0.147058844777011,0.086495570716333,0.0566239874290982
"Tmx3",0.590491234973776,0.354343849301782,0.517564432343961,0.504668720475536,0.457295173429221
"Gm45871",0.0208876286387659,0.0250464741813748,0.0372489348626263,0.0271408242661382,0.0383857388322244
"Rbbp8",0.477035351738286,0.260744132334571,0.350787466223638,0.408660758000499,0.415200707461675
"Cables1",0.0483390747076114,0.0578404536038304,0.0359450257997556,0.0530248090486096,0.0630036871368689
"Tmem241",0.0409063681583277,0.0461777326311742,0.00749963882130165,0.0516588994926624,0.0207217207347606
"Riok3",0.850904839618076,0.803246990714746,0.610997890540479,0.875355877947194,0.87711927003987
"Rmc1",0.0983537633756752,0.112516264274356,0.253569432163841,0.173869925806619,0.0809256781357105
"Npc1",0.519828409762621,0.354051157564219,0.903325779524989,0.74363739374342,0.445882124265894
"Ttc39c",0.0786666202445535,0.116991165241776,0.140340829568024,0.107183827614412,0.0730305982651781
"Cabyr",0.00627450271937162,0.00105481849527188,0,0,0.0012956022493158
"Osbpl1a",0.0431483248727038,0.0335576275347395,0.00978703617039904,0.0545625564087885,0.0596405354398582
"Impact",0.224006025794868,0.128793242834159,0.0650401997892528,0.202735720724366,0.095693606322898
"Ss18",0.292563132730166,0.273637640191047,0.211239678956251,0.348102348383192,0.257133652430774
"Psma8",0.00919648847272335,0.0183980493503371,0.0137570435809612,0.0237395435001502,0.0164311860439956
"Taf4b",0.0305956214851867,0.0190640747886821,0.00883598996426716,0.0029321079678645,0.0340365801609957
"Kctd1",0.0190650000334464,0.00279071798482459,0.0123662283250933,0.021611736736521,0.00936499938117221
"8030462N17Rik",0.176404532894993,0.103055678410667,0.0694048150217334,0.0647735938869352,0.105075300793986
"Haus1",0.0674846845267608,0.0898162748218986,0.0680564067302169,0.0700682838559004,0.124788696767335
"Atp5a1",2.36684452600571,3.64121102150927,2.86712661157621,2.63479838005669,2.41426259036452
"Pstpip2",0.0733786255068199,0.0313711299680736,0.0275848101034457,0.0368769338262931,0.103049449401872
"Crem",0.259198299446921,0.194035893299006,0.138720375295124,0.197412403865953,0.155514335881677
"Cul2",0.132790740336666,0.106983997904026,0.197286557682108,0.12613083206368,0.154329293115515
"Bambi",0.158056681870972,0.140329245806646,0.0647342175930392,0.0410024526318268,0.158270749359649
"Map3k8",0.797504527709997,0.555474956833904,0.53391584961756,0.610778487193022,0.64335332163587
"Mtpap",0.168796730062587,0.142779470451029,0.201669833620249,0.145296700215962,0.17364155167423
"Jcad",0.0205782309061483,0.0127042425786424,0.0567020260481153,0.042313326345026,0.00938476073001289
"Svil",0.530981817356511,0.315267016028555,0.233472774985506,0.220104683424543,0.494128455397195
"Zfp438",0.0363781330196413,0.023714111820383,0.00205865901833668,0.0190856333125376,0.030539798226818
"Zeb1",0.132727918725066,0.0573990828640372,0.0948940324038411,0.0655078813370885,0.0846465108948251
"Kif5b",1.15511946874334,1.12604874117518,1.17497605948596,1.18235601519743,1.44866284377182
"Epc1",0.428179185462954,0.286728153343727,0.147461813333955,0.326585473847343,0.399674057100677
"Rab18",0.571971799292265,0.686785566513246,0.324921854119124,0.56080991220165,0.774584430048316
"Mkx",0,0.00117649273398088,0,0,0.00167417374165952
"Mpp7",0.359575572221057,0.149636401688238,0.340763488876068,0.290852535323079,0.201201379109128
"Wac",0.842290142089102,0.569590296768129,0.611335779166973,0.591222037816372,0.720899678525803
"Fzd8",0.00159662588245513,0,0,0,0.00608937532343547
"Ccny",0.350443410895304,0.381468171355147,0.253975995441881,0.472561706760232,0.337870315838866
"Colec12",0.0941428633916004,0.0378592136419703,0.0607083248519613,0.0876045976076483,0.0697302081722567
"Thoc1",0.27713215081283,0.323668380728702,0.291532445312902,0.474318538178315,0.273831969211418
"Usp14",0.487992030803148,0.433409600976867,0.515738814113274,0.412088327726447,0.523104696075999
"Rock1",1.87753402698603,0.917844851640685,0.796348375963459,0.827004365837063,1.71771850703173
"Esco1",0.294537884029676,0.15368877707454,0.228663266331703,0.214978265333601,0.339028889330909
"Snrpd1",0.844625066084735,1.32973116812388,1.43652324384381,0.930847872216843,1.09324387688629
"Abhd3",0,0.0204581569754992,0,0,0.0169934494497259
"Mib1",0.425062910381487,0.256445126322059,0.336103920727251,0.459495715013329,0.308424071089475
"Gata6",0.00387519395345737,0.00441624369007294,0,0.0125845682989691,0.00093744946518297
"Klf9",0.748665217610759,0.573259098471045,0.594806407643341,0.551346965149014,0.682519555879047
"Rbm14",0.121494083860521,0.247546296644394,0.180606457593663,0.217501598514577,0.069276246984358
"Ccs",0.291873292680635,0.369865496447041,0.314703937574543,0.223503903586828,0.365517462779831
"Ctsf",0.280611600441323,0.206584605802004,0.136750574608286,0.55552951567663,0.50950397036465
"Smc5",0.16369004633542,0.105076030277307,0.11443095172467,0.141226220726422,0.196555573236537
"Zdhhc24",0.0343236315053859,0.0258902972554413,0.0455657900222238,0.0257948190259677,0.0153025475427936
"Mamdc2",0.0311556319177986,0.0285164678680469,0.0244856063094892,0.0458631396619536,0.0279981631402788
"Ptar1",0.0985863914721831,0.0736020933268682,0.071587189041763,0.0889352484928433,0.0845542044817996
"Bbs1",0,0,0.00422126610544934,0.0111983410955466,0.00240757204372761
"Apba1",0.104633486331104,0.0614228749592534,0.0523686422260699,0.0641429407862387,0.0738106423395308
"Fam189a2",0.00478769548903075,0.00327869608533966,0,0.0139208645995819,0.00335085832372574
"Dpp3",0.237874371875748,0.370434308969758,0.601250598808914,0.423608136345867,0.220111150598336
"Tjp2",0.164115750474533,0.122323643817029,0.105262466830528,0.102724555499072,0.1074544928588
"Peli3",0.0221438869712215,0.0173594927021241,0.00269182699412563,0.0182149684681106,0.0138226665993357
"Fxn",0.058303344135978,0.0654180898783934,0.112786083125372,0.0949249284051734,0.0754849029038591
"Mrpl11",0.333593869557984,0.498111136868962,0.373071098067581,0.274530928864957,0.485878094454699
"Fam122a",0.131035526213846,0.106335636459666,0.0585222292341857,0.0534766544488392,0.1585094622646
"Tmem252",0,0.00247932457473562,0.00125676200798396,0.0286884697142615,0.000515732257804654
"Gm10053",0,0.00685007063053578,0,0.00564813475997687,0.00523324940170772
"Nrap",0,0,0,0,0.00214526380683393
"Slc29a2",0.0140243634259217,0.0155704638203724,0.00748405173584259,0.0129199357752119,0.0073299446841169
"Cbwd1",0.0312487201238503,0.0411037355262028,0.0559001202804477,0.0877740916196995,0.0348499515354603
"Gm50388",0.0168807720816155,0.0121753507846039,0.0188654681625474,0.0131561772397941,0.0085866145784282
"Casp7",0.0763492499176777,0.103615618665324,0.100163880853121,0.14580262303077,0.0640286931669639
"Brms1",0.0300437870691707,0.0417837675032997,0.0544111068037726,0.0064460204366293,0.00722348998878777
"Dock8",1.25250738542678,0.651875907801041,1.00207781717781,1.04087681565099,1.22301156035322
"Rin1",0.000863975969026807,0,0,0,0.000263132315505961
"Tmem151a",0,0.00389271184721284,0,0,0.00042525918803307
"Dclre1a",0.0826494227159471,0.0205761263633396,0.0370248787564135,0.0677083144223371,0.0912732629753358
"Yif1a",0.284564048204714,0.539925343179608,0.376989482047086,0.314477168602173,0.331332245668725
"Nhlrc2",0.32003043287008,0.198411120139286,0.243807648679168,0.307862231375038,0.198873867637619
"Adrb1",0.342113475607105,0.0937408824485851,0.134003251723923,0.270553348397954,0.231713242448269
"Cnih2",0,0.00213608651476955,0,0,0
"Ccdc186",0.330154437113201,0.129858517281883,0.169496667742612,0.115316101033462,0.437468712132093
"Rab1b",0.652173666150496,0.632538336097305,0.74755807594636,0.528730580638305,0.519937733212366
"Klc2",0.063413486621624,0.0445790672520312,0.0194778886407047,0.0486454675159541,0.0214331336034245
"Pacs1",0.154538839123341,0.104485657929455,0.121216958972395,0.111699415233784,0.142105380160527
"Sf3b2",1.2705296738479,0.942441746657403,0.993512607411239,0.956661452737623,1.91161953513303
"Cst6",0,0.0014682011130139,0,0,0.000392141177098014
"Banf1",0.67178797765185,0.952129414627926,0.824216402337545,0.901361211843921,0.805085482900017
"Eif1ad",0.263505142931789,0.350215788630705,0.325290806730295,0.177666923250625,0.319212079743819
"Sart1",0.264643800664072,0.249722370993324,0.330393581924985,0.400076053087178,0.263984887655942
"Drap1",1.18135166015139,0.840494726848624,0.697498097156604,0.510552114645652,1.76478572225064
"AI837181",0.237675250095166,0.145920347480858,0.100910822392298,0.157259973697473,0.297534235571813
"Fosl1",0.0123659781203835,0.00299153820526214,0,0,0.00124806780268126
"Ccdc85b",0.493501950475413,0.622887326819936,0.538936338484952,0.654404177689651,0.616788321042901
"Fibp",0.516568510438883,0.497350209921972,0.410168745942127,0.359209605791325,0.552306838571079
"Ctsw",0,0.0028794904209535,0.0182097208623104,0,0
"Efemp2",0.0407673658745977,0.0550922187847443,0.0930593592658925,0.0918949996859653,0.0605841138355932
"Mus81",0.0736990866830755,0.0661247942441479,0.0241602169463153,0.111184142645461,0.0434088503677327
"Cfl1",8.9871044094529,16.1873180015002,13.4569036368734,9.28403139618444,8.01338698732979
"Snx32",0.0183642975030191,0.031837854968989,0.0640633453258715,0.083121002378975,0.0313680904795109
"Nscme3l",0.00485102502158706,0,0,0,0.0012536502224276
"Ap5b1",0.0226742595539927,0.0207657380215852,0.0264209895179086,0.0488374376656281,0.0329301033533832
"Rnaseh2c",0.801658013082597,0.834224904757263,0.795047877850211,0.597952987912135,1.02163417665044
"Smarca2",0.626511294848726,0.199328359185462,0.326896271149173,0.340881312430174,0.444322118633147
"Kat5",0.133067536308153,0.140622057815347,0.302800832490988,0.275216195690209,0.112837045094068
"Rela",0.617173008156374,0.444943684577535,0.481379194710327,0.482623128192512,0.450166149380478
"Pum3",0.402155090175676,0.254441196555465,0.20568980752074,0.290153047672726,0.386741061195322
"Rfx3",0.0490006084202589,0.0264540110204923,0.0236624956144554,0.0376232849231877,0.0319755955154541
"Ablim1",0.0182754379111913,0.00668198234958294,0.00555410531694502,0.0224203512481913,0.0115150139892527
"Fam160b1",0.217862745848685,0.123242401591004,0.0605430729186297,0.0992512668194227,0.191862184041813
"Trub1",0.0726594396091133,0.0479313348112495,0.0586993515292627,0.0366536111457534,0.0533535939433949
"Sipa1",0.665548958131851,0.54027423153941,0.723404849799705,0.971918523298527,0.573275870025446
"Atrnl1",0.203741184164825,0.118065588280205,0.154850353127291,0.178483354149485,0.117918456935771
"Spata6l",0,0.00644262136826455,0,0.0181368626644576,0.00434939704696116
"Plpp6",0.0361942158607609,0.0672303059330045,0.0845056155615152,0.0243387533595285,0.0690341505767543
"Cdc37l1",0.256391369151028,0.226861501740162,0.182474318177354,0.324913252551559,0.282008446687515
"Pcnx3",0.177711457963081,0.139773196928653,0.296884233868354,0.355591373487344,0.120519743883082
"Ak3",0.177832612522782,0.223153237321672,0.211317544900592,0.128531197410107,0.209743402880536
"Rcl1",0.0952311698988688,0.169625673285616,0.118791040297224,0.100945312289004,0.0773335163199014
"Map3k11",0.429158122775514,0.443409256571346,0.427069090145834,0.461851151510978,0.259655573461621
"Hspa12a",0.00883529036713341,0.00485134172497349,0,0.00707975283442853,0.00448463584123129
"Jak2",0.384699860150652,0.312352409798183,0.387310457851816,0.314611701553364,0.230216809754812
"Insl6",0.00674026446078188,0.00674757436112845,0.00609577249258052,0.0215126730323438,0.00685929871864463
"Shtn1",1.21281603975757,0.599929842763227,0.301361847852055,0.5346476082072,1.30101216212441
"Plgrkt",0.599492901524093,0.645039006178016,0.516234046266065,0.492504869806229,0.472874813489363
"Slc18a2",0.0029650925583293,0,0,0,0.00539454100142939
"Cd274",0.0464179412016203,0.0612731684698366,0.0830848859130765,0.0928699125065365,0.0265624343420131
"Pdzd8",0.314416314998723,0.0982970929447017,0.174978885139391,0.140033173161996,0.207988843818015
"Pdcd1lg2",0.00838601141319075,0.0745815785191229,0.0199704828693565,0.283176659587549,0.00529708670631855
"Rab11fip2",0.185788211294698,0.0535949922750484,0.0589767599192072,0.119434211531858,0.216545696195363
"Fam204a",0.266749055006256,0.253067928748384,0.191066874286875,0.1897040995573,0.362743396132379
"Ehbp1l1",0.853230343276193,0.863480554805321,1.13389343274758,1.19673747496426,0.670915274022079
"Fam89b",0.194596439186846,0.213398881862638,0.248207657303294,0.22934192590493,0.0746244876672547
"Ric1",0.165383200880968,0.0873536965345265,0.148559936797986,0.112461244796042,0.09187500060209
"Znrd2",0.00978312718994928,0.006399392853444,0,0,0.0030132040669023
"Cacul1",0.264941371083835,0.238082938355648,0.337258197877676,0.246230402473269,0.181657775952358
"Nanos1",0.000976708243183163,0.0115241898872191,0.0299397609153869,0.0195428298350016,0.0109726251506142
"Eif3a",2.24426059415252,1.24526386286244,0.951198313324529,1.02516518536338,2.25785142142063
"Ermp1",0.133833964499703,0.0921059328346446,0.2344571948254,0.136162974064975,0.11441645022029
"Ltbp3",0.0434766312177894,0.0801001018570451,0.207162090307606,0.106895054265195,0.0406263321502971
"Dennd10",0.192339335686334,0.134995107048514,0.0528316058520791,0.114434149331457,0.200433463148145
"9930021J03Rik",0.280611466648037,0.138603702719501,0.0909600120454107,0.109239580603597,0.2310050371495
"Ranbp6",0.0427139816295224,0.0342871336820224,0.0317469782540426,0.0304282480310932,0.0367379081766751
"Sfxn4",0.00280142958781865,0.0138602088391911,0.00578086869454372,0.00183702501881114,0.00714799077697732
"Prdx3",0.426872663033689,0.649774176433763,0.341127947057301,0.399746584168282,0.404959056880715
"Il33",0,0.00458457254272909,0,0,0.00217155818869847
"Grk5",0.130521827058261,0.119364829881609,0.0623697589489415,0.0584367476255556,0.0633798673351017
"Zfp950",0.291245616976887,0.208688470886567,0.219943504375324,0.28785902382708,0.245839275863068
"Uhrf2",0.562908585421949,0.387007110408601,0.492241748236286,0.649267123562954,0.404975909421367
"Scyl1",0.306985996335806,0.220256017295973,0.373402666076025,0.421210285453584,0.191473631070121
"Csf2ra",3.24586073252094,2.88382347036115,6.26587404163335,5.97553835395614,2.35405292625813
"Cstf2t",0.131358183541113,0.130644209387369,0.0980297024395836,0.151718609812198,0.0997922340518863
"Asah2",0.0499201341230292,0.0229308722846843,0.0179613110352083,0.0376516195935191,0.0425603003967571
"Sgms1",0.648633179530928,0.492477337583838,0.607005754039747,0.54840474492827,0.32987277981348
"Rpl9-ps6",0.47207920862801,0.345688389938383,0.516840793283047,0.527055924892759,1.10246805055799
"Minpp1",0.191569846483888,0.283326542954134,0.31878580064662,0.377835094154093,0.134454217953119
"Atad1",0.237680288961218,0.306225698940659,0.280533999705963,0.251639613786969,0.208805287615007
"Pten",1.05423109218121,0.570069803850512,0.573601491372369,0.729159034502755,0.908027344970591
"Lipo3",0.133118995941401,0.140394573140699,0.115795750473326,0.160500818070168,0.132668966490937
"Lipf",0,0,0,0,0
"Stambpl1",0.116004888619254,0.0750650295306636,0.108052474719498,0.0728880309452271,0.114231007135524
"Acta2",0.013993655181529,0.0541777752990177,0.0406371441984999,0.0666166316399096,0.017321775727327
"Fas",0.0727888967420441,0.133114288813796,0.228377290989779,0.229667042363044,0.0758727753046606
"Ch25h",0.0348561593045213,0.104422604948727,0.130429022405722,0.142048621829676,0.0546719533681209
"Lipa",1.724643849494,0.840134029246746,0.777589423598247,1.13543955635295,1.43451476701411
"Ifit2",0.0163181200648216,0.00494894277697632,0.0194369509827986,0.0184920386799802,0.0172937712874739
"Ifit3",0.0754772451253459,0.0137107666468998,0.161616143932137,0.112887581518103,0.0501845606792683
"Ifit1bl1",0.00288111870381927,0,0,0.021755153391211,0.00122644504065937
"Ifit3b",0.025835148788725,0.0116572717885892,0.00422035150363287,0.0470793668002988,0.0122370411257043
"Ifit1",0.0303527251383264,0.0108586156940943,0.00898222511594131,0.0685522074173448,0.0121150577444729
"Ppp2r5b",0.0590204183443508,0.0728208530983833,0.130889381505903,0.107257597223107,0.0403356553051641
"Pank1",0.0568227422059269,0.0786168585661437,0.057168977587015,0.084134198562849,0.0585556433650063
"Atg2a",0.178424185733536,0.107727287406575,0.156554331351517,0.186318856179005,0.1186410281408
"Ehd1",0.827250109232954,0.684729314990297,0.668284657857786,0.495454043965758,0.639695931443774
"Cdc42bpg",0.0725072783023454,0.0131144356778341,0.0294303383259264,0.0207627210878008,0.0190954942984731
"Kif20b",0.0603890308243077,0.00848201517653174,0.0763125676332794,0.0050528772701206,0.0496388216644888
